#{"t_start": 1663259016.4642055, "env_id": null}
r,l,t,is_success
-7.8532767,7,8006.808052,
-8.964388,6,8007.160521,
-4.000002,15,8007.718699,
-3.482195,9,8008.124553,
-37.779915,14,8008.641456,
-6.7421656,7,8008.990564,
-4.446582,18,8009.554597,
-29.853275,12,8010.01585,
-5.5576935,14,8010.472846,
-3.4088326,13,8010.927518,
-8.964388,7,8011.532072,
-3.335472,15,8012.142647,
-4.446582,12,8012.616703,
-28.742165,12,8013.068458,
-70.55769,15,8013.550815,
-6.668805,11,8013.988915,
-21.11325,27,8014.765296,
-25.557693,16,8015.320752,
-4.446583,18,8015.905416,
-29.853277,12,8016.360302,
3.33119,33,8017.228671,
-30.002136,12,8017.677329,
-8.964388,5,8017.976527,
-1.1132517,23,8018.630523,
-28.891026,10,8019.046437,
-8.8910265,8,8019.425457,
-5.5576935,13,8019.912018,
-0.3732214,14,8020.414466,
-8.8910265,8,8020.793183,
-3.335472,17,8021.347976,
-30.964388,10,8021.737089,
-1.1866121,16,8022.243887,
-6.668804,12,8022.709295,
-468.8532,95,8024.861765,
-6.668804,12,8025.320018,
-7.7799153,10,8025.739547,
-10.002137,9,8026.1327,
-28.891026,16,8026.667405,
-6.7421656,7,8027.019981,
-7.779915,15,8027.522724,
-7.8532767,6,8027.845702,
-7.779916,11,8028.271007,
-2.2243605,18,8028.851732,
-7.779916,9,8029.247324,
-8.891027,8,8029.625716,
-12.888889,4,8029.90293,
-28.891026,12,8030.36213,
-5.5576935,11,8030.77431,
-4.446582,13,8031.205659,
-10.002137,8,8031.578131,
-30.964388,9,8031.968952,
-28.891026,13,8032.415976,
-28.891026,13,8032.890134,
-28.891026,12,8033.334283,
-4.446582,15,8033.83649,
-8.891027,11,8034.248344,
-4.446583,15,8034.748477,
-28.891026,12,8035.192439,
-35.557693,16,8035.744571,
-3.335472,14,8036.266302,
-7.7799153,9,8036.936589,
-4.446582,15,8038.460638,
-8.964388,5,8038.792527,
-0.07550144,16,8039.352735,
-30.964388,9,8039.727137,
-10.002137,8,8040.077965,
-10.002137,7,8040.43535,
-6.668805,16,8040.979568,
-2.5954428,11,8041.427012,
-7.7799153,13,8041.905997,
-10.002137,7,8042.264016,
-5.5576935,12,8042.698998,
-10.002137,8,8043.074026,
-6.668804,16,8043.614129,
-7.7799153,11,8044.072635,
-3.4088335,12,8044.533377,
-5.5576935,14,8045.022534,
-5.5576935,15,8045.499563,
-8.891027,10,8045.915179,
-7.7799153,13,8046.40071,
-7.7777777,3,8046.678753,
-2.2243614,19,8047.272843,
-6.668804,13,8047.744764,
-29.853277,11,8048.185091,
-8.964388,10,8048.602787,
-0.07550144,14,8818.153405,
-6.668804,11,8818.578755,
-5.5576935,11,8818.997297,
-0.07550049,16,8819.524043,
-3.335473,15,8820.032001,
-2.2243614,16,8820.662382,
-9.555555,7,8821.043762,
2.6666622,21,8821.662677,
1.0356083,14,8822.140701,
4.8888836,21,8822.742788,
-1.1866121,16,8823.276651,
0.44444084,18,8823.852243,
2.146721,20,8824.447282,
-0.8910303,21,8825.042109,
4.8888836,30,8825.785877,
-24.297722,16,8826.296968,
-1.9073486e-06,11,8826.72698,
-1.1132507,16,8827.250638,
2.2222195,13,8827.704089,
4.8888836,28,8828.466892,
4.3689404,19,8829.045797,
-5.5576935,12,8829.472267,
3.777773,28,8830.21093,
1.5555515,19,8830.792538,
-1.7777805,16,8831.525352,
-1.1866112,14,8831.981877,
1.1111088,12,8832.408781,
-1.9073486e-06,14,8832.893429,
0.44444084,17,8833.429537,
-0.07550144,17,8833.976105,
-1.7777805,15,8834.461679,
-8.222223,11,8834.882141,
6.5911636,23,8835.534441,
7.111105,33,8836.443743,
5.9999943,32,8837.270777,
3.777773,22,8837.875692,
-3.335472,18,8838.442272,
-6.519944,11,8838.881411,
6.5911636,27,8839.609438,
5.480053,22,8840.212304,
-0.44444847,18,8840.757131,
-1.1132507,15,8841.276891,
11.111105,28,8842.034145,
8.222216,33,8842.90274,
-1.1132507,16,8843.451727,
3.0356092,17,8843.976671,
-3.335473,16,8844.466383,
-4.446582,14,8844.934822,
1.0356102,14,8845.438864,
2.146719,18,8845.996222,
-246.0755,60,8847.332787,
-5.5555553,5,8847.633345,
10.444437,36,8848.546829,
3.777773,22,8850.192291,
-24.446583,17,8850.739002,
9.851133,21,8851.36842,
-0.07550144,15,8851.868243,
5.9999943,29,8852.655806,
-3.335473,13,8853.094178,
3.2578316,19,8853.684812,
-1.1132507,19,8854.267268,
-6.668804,10,8854.670321,
-1.7777805,18,8855.24724,
1.0356102,17,8855.808152,
8.813385,30,8856.626408,
-5.5576925,12,8857.081709,
-0.07550049,17,8857.645385,
-14.888889,6,8857.984721,
-2.8888912,14,8858.483224,
9.999994,37,8859.420336,
4.8888836,30,8860.199714,
-28.742165,12,8860.643518,
2.146721,21,8861.288344,
2.14672,15,8861.805447,
1.0356102,15,8862.586104,
-1.1132507,19,8863.192131,
6.5911636,29,8863.997379,
-1.7777805,17,8864.558957,
3.777773,23,8865.252908,
7.111105,33,8866.123082,
5.9999943,33,8866.945557,
-2.2243624,15,8867.45428,
-3.1866121,14,8867.93508,
-4.446583,15,8868.438418,
2.146721,16,8868.976614,
6.5911617,28,8869.768607,
8.222216,32,8870.598052,
7.111105,29,8871.342665,
-4.4444447,7,8871.697042,
11.0356045,28,8872.452072,
-5.335471,15,8872.953312,
6.5911636,25,8873.674751,
4.8888836,28,8874.424529,
4.3689404,18,8874.976122,
3.777773,22,8875.620328,
0.44444084,17,8876.145736,
2.6666622,24,8876.803859,
-25.557693,17,8877.363948,
-3.335472,13,8877.844687,
2.2222195,13,8878.321315,
4.3689404,26,8879.04389,
5.480053,28,8879.808381,
2.6666622,20,8880.429897,
5.480053,21,8881.066371,
11.555548,53,9332.515923,
16.671103,51,9333.785748,
15.566097,55,9335.074859,
16.671103,69,9336.631166,
15.566097,39,9337.630097,
15.474846,44,9338.763833,
14.368938,58,9340.174239,
13.257828,30,9340.990736,
11.555548,45,9342.126255,
9.999994,19,9342.704673,
13.333326,31,9343.519092,
15.566097,41,9344.549737,
9.851133,21,9345.192161,
11.111105,30,9345.967611,
11.111105,25,9346.642242,
9.999994,20,9347.253692,
13.257826,41,9348.291251,
9.999994,22,9348.96038,
15.566097,50,9350.224163,
9.999994,27,9351.239703,
15.474846,45,9352.369467,
11.111105,23,9353.059796,
2.2222195,13,9353.523078,
16.671103,57,9354.928237,
2.0733585,13,9355.409917,
15.566097,37,9356.401379,
15.566097,43,9357.479857,
15.566097,32,9358.343776,
12.073357,28,9359.118141,
15.566097,48,9361.64526,
18.877039,42,9362.765875,
11.555548,34,9363.676432,
11.555548,59,9365.005875,
16.671103,44,9366.129307,
13.257828,37,9367.09803,
13.257826,31,9367.950103,
9.999994,21,9368.573502,
16.671103,38,9369.595675,
9.999994,22,9370.250427,
3.1844692,13,9370.729875,
9.851135,21,9371.359451,
18.228441,35,9372.307078,
9.999994,23,9372.944968,
-5.5555553,5,9373.261692,
19.921772,58,9374.721099,
11.555548,39,9375.717192,
13.123377,60,9377.141304,
18.228441,58,9378.600454,
10.444437,36,9379.518304,
16.671103,36,9380.384376,
11.555548,37,9381.30349,
11.555548,45,9382.381822,
9.999994,22,9383.014938,
-1.1111126,9,9383.395134,
15.566097,51,9384.643864,
11.111105,24,9385.343489,
9.999994,22,9385.966572,
-18.545134,65,9728.747842,
9.851133,21,9729.366374,
3.3333302,14,9729.847261,
-309.7411,121,9732.605631,
13.383862,55,9733.928674,
11.177364,56,9735.327663,
14.671103,45,9736.411345,
12.2200775,43,9737.408903,
2.6465836,106,9739.568496,
-88.89103,17,9740.106983,
10.2200775,42,9741.143433,
20.966629,62,9742.862155,
10.137239,53,9744.172958,
18.877039,52,9745.508659,
9.999994,22,9746.146474,
-44.446583,17,9746.684704,
-3.333334,8,9747.033603,
10.813385,31,9747.847708,
13.383862,59,9749.216154,
9.997856,37,9750.105932,
9.702274,23,9750.739351,
11.108967,68,9752.185385,
13.383862,62,9753.627056,
12.2200775,44,9755.859085,
-4.4444447,6,9756.198331,
9.851135,25,9756.884941,
21.627674,47,9758.125653,
17.654839,65,9759.691847,
12.222216,27,9760.431818,
19.301163,48,9761.620951,
12.2200775,45,9762.717065,
10.220076,50,9763.857361,
14.579903,50,9765.098955,
-70.00214,13,9765.552991,
9.999994,20,9766.16116,
3.7475777,59,9767.655204,
9.702272,24,9768.345951,
12.2200775,43,9769.441806,
14.579901,60,9770.944418,
9.999994,23,9771.629406,
17.39347,62,9773.114192,
14.368938,48,9774.296524,
10.137239,44,9775.426505,
12.2200775,62,9776.878428,
9.851135,22,9777.52568,
16.13724,51,9778.805696,
12.579903,127,10133.338488,
14.671103,96,10135.741235,
15.566097,88,10137.935237,
2.2222195,26,10138.690563,
16.671103,99,10141.089109,
2.2222195,14,10141.628432,
13.333326,27,10142.42039,
9.999994,27,10143.202248,
16.671103,74,10145.065835,
16.671103,124,10148.115026,
13.383862,117,10150.666291,
15.566097,63,10152.203913,
15.566097,74,10154.029379,
16.671103,110,10156.850019,
14.671103,105,10159.809043,
9.999994,29,10160.671473,
16.671103,85,10164.088322,
9.999994,28,10164.881934,
16.671103,77,10166.793196,
16.671103,69,10168.519629,
9.999994,25,10169.252735,
9.851133,22,10169.926538,
9.999994,21,10170.600598,
14.671103,91,10172.827386,
9.999994,35,10173.755536,
16.671103,72,10175.560042,
18.228441,68,10177.239761,
16.671103,99,10179.544951,
12.222216,28,10180.350943,
9.999994,28,10181.055912,
7.3333263,37,10181.964255,
16.671103,199,10532.844991,
15.566097,478,10542.872102,
18.228441,509,10554.00933,
15.566097,108,10556.531604,
16.671103,437,10567.088799,
16.671103,78,10568.918182,
15.566097,170,10572.530399,
25.555548,799,10874.495156,
16.671103,283,10880.599266,
16.671103,227,10885.539183,
18.228441,312,10891.938477,
18.228441,286,11221.48773,
18.228441,173,11225.992046,
18.228441,303,11233.157691,
16.671103,218,11237.584716,
19.889246,421,11248.975789,
21.301163,127,11613.963388,
9.999994,27,11614.714686,
21.301163,349,11622.987502,
22.993896,238,11628.371755,
19.889246,232,11633.419319,
18.228441,203,11638.146584,
17.301163,193,11643.923093,
19.889246,263,11649.552646,
21.301163,151,11652.94918,
18.228441,263,11659.269825,
27.771975,799,12030.612734,
26.666658,799,12051.980779,
21.976881,387,12401.30028,
21.087164,188,12405.517036,
19.301163,301,12412.721659,
-1667.9307,761,12431.522703,
22.075161,122,12434.553589,
48.761185,168,12818.090521,
9.999994,60,12819.611457,
21.301163,76,12821.662314,
21.301163,71,12823.536186,
34.283745,91,12825.958586,
18.228441,49,12827.31607,
9.999994,24,12828.006959,
9.999994,23,12828.691328,
21.301163,70,12830.573238,
278.8683,625,12848.590194,
21.301163,72,12850.530372,
21.301163,79,12852.59502,
19.889246,66,12854.356755,
25.45015,75,12856.307147,
21.976881,89,12858.682063,
13.594679,124,12862.092047,
33.565105,89,12864.431563,
18.228441,60,12866.009389,
19.889246,76,12868.044078,
9.999994,27,13223.550023,
19.889246,63,13225.117673,
31.843147,99,13227.547961,
23.53223,153,13231.238125,
17.372194,91,13233.475916,
21.301163,53,13234.853347,
21.301163,59,13236.362281,
21.301163,53,13237.643411,
9.999994,26,13238.355475,
12.222216,25,13239.064504,
21.301163,47,13240.314879,
42.38219,95,13242.668577,
20.208942,58,13244.104597,
9.999994,24,13244.804122,
21.301163,67,13246.52112,
33.886795,110,13249.16218,
21.301163,71,13250.961442,
9.999994,39,13251.935059,
21.408451,61,13253.510324,
21.301163,61,13255.119148,
11.111105,40,13256.143905,
19.889246,49,13257.426489,
21.408451,54,13258.89226,
19.889246,73,13262.714652,
19.889246,71,13264.434212,
15.566097,82,13266.315017,
9.999994,49,13267.524249,
21.301163,55,13268.919247,
17.889246,78,13270.722239,
19.889246,52,13272.076293,
32.96038,69,13273.91181,
21.301163,52,13275.314665,
21.301163,50,13638.574011,
35.09579,281,13645.400548,
9.999994,65,13647.000831,
21.301163,39,13648.184301,
21.301163,52,13649.635726,
34.039413,91,13651.944288,
38.503166,81,13654.141648,
25.45015,84,13656.186902,
21.301163,50,13657.580515,
11.111105,31,13658.455685,
-322.70468,117,13661.427163,
-302.70468,103,13664.040539,
33.394356,141,13667.390375,
24.010914,80,13669.517811,
28.460854,92,13671.901153,
19.889246,58,13673.457407,
21.408451,67,13677.066716,
21.301163,45,13678.313741,
21.301163,99,13680.662573,
25.027931,93,13683.04146,
21.301163,56,13684.570799,
-542.9631,155,13688.444617,
19.889246,39,13689.533817,
18.228441,76,13691.336777,
18.228441,92,14073.377535,
21.301163,64,14074.930646,
40.210644,107,14077.582823,
18.228441,71,14079.2577,
35.64167,117,14081.934847,
129.8877,272,14088.202867,
18.228441,61,14089.751191,
40.83203,86,14091.94166,
19.889246,65,14093.545041,
53.599174,123,14096.450608,
21.301163,58,14097.838871,
20.602648,77,14099.714142,
21.408451,81,14101.544674,
39.19758,101,14103.926688,
68.98072,181,14109.892044,
18.228441,75,14112.040746,
44.506798,103,14114.62896,
18.228441,49,14115.867747,
93.93604,175,14120.252532,
19.889246,61,14121.823392,
24.444437,799,14506.50715,
8.222216,114,14508.883623,
24.444437,799,14524.504829,
-28.891026,42,14894.40625,
-28.891026,27,14895.139874,
-28.891026,41,14896.14686,
-27.779915,62,14897.557256,
-8.891027,71,14899.122732,
-28.891026,196,14903.092584,
-28.891026,39,14904.033505,
-48.89103,38,14904.966392,
-28.891026,32,14905.770542,
-48.89103,24,14906.437272,
-38.891026,66,14907.869958,
-48.89103,73,14909.540533,
-28.891026,23,14910.212437,
-28.891026,40,14911.197497,
-38.891026,30,14912.056524,
-28.891026,73,14913.652613,
-5.853277,39,14914.585197,
-48.89103,38,14915.477552,
-48.89103,43,14916.504439,
-38.891026,30,14917.296776,
-48.89103,40,14918.248751,
-28.891026,26,14918.951825,
-38.891026,27,14919.686897,
-38.891026,27,14920.393852,
-38.891026,54,14921.551726,
-38.891026,40,14922.449949,
-48.89103,50,14923.573448,
-28.891026,26,14924.268159,
-48.89103,22,14924.874107,
-38.891026,48,14925.990116,
-28.891026,38,14926.878239,
-28.891026,29,14927.602454,
-38.891026,30,14928.359948,
-28.891026,77,14929.94581,
-28.891026,27,14930.664255,
-48.89103,29,14931.417569,
-38.891026,32,14932.17843,
-28.891026,35,14933.00508,
-28.891026,34,14933.889052,
-28.891026,13,14934.347072,
-28.891026,43,14935.66936,
-28.891026,46,14936.797802,
-38.891026,44,14937.844851,
-25.853277,51,14939.03051,
-28.891026,36,14939.88273,
-8.891027,90,14941.695222,
-14.0,3,15458.168841,
-14.0,3,15458.427058,
-14.0,3,15458.717173,
-14.0,3,15458.99375,
-14.0,3,15459.266775,
-14.0,3,15459.545419,
-14.0,3,15459.816198,
-14.0,3,15460.085948,
-14.0,3,15460.363022,
-14.0,3,15460.707237,
-14.0,3,15460.991794,
-14.0,3,15461.253258,
-14.0,3,15461.543704,
-14.0,3,15466.163417,
-14.0,3,15466.46506,
-14.0,3,15466.751107,
-14.0,3,15467.044808,
-14.0,3,15467.31617,
-14.0,3,15467.619042,
-14.0,3,15467.898925,
-14.0,3,15468.207468,
-14.0,3,15468.488256,
-14.0,3,15468.797791,
-14.0,3,15469.090785,
-14.0,3,15469.410266,
-14.0,3,15469.706528,
-14.0,3,15469.979731,
-14.0,3,15470.301886,
-14.0,3,15470.652568,
-14.0,3,15470.95534,
-14.0,3,15471.236652,
-14.0,3,15471.526868,
-14.0,3,15471.811796,
-14.0,3,15472.080961,
-14.0,3,15472.344018,
-14.0,3,15472.615007,
-14.0,3,15472.877126,
-14.0,3,15473.149125,
-14.0,3,15473.431168,
-14.0,3,15473.717299,
-14.0,3,15474.001328,
-14.0,3,15474.278092,
-14.0,3,15474.564424,
-14.0,3,15475.102551,
-14.0,3,15475.403793,
-14.0,3,15475.695462,
-14.0,3,15475.961769,
-14.0,3,15476.256963,
-14.0,3,15476.53135,
-14.0,3,15476.817628,
-14.0,3,15477.094443,
-14.0,3,15477.336727,
-14.0,3,15477.602372,
-14.0,3,15477.87677,
-14.0,3,15478.156058,
-14.0,3,15478.443068,
-14.0,3,15478.724062,
-14.0,3,15479.001507,
-14.0,3,15479.290771,
-14.0,3,15479.574991,
-14.0,3,15479.849773,
-14.0,3,15480.120955,
-14.0,3,15480.405994,
-14.0,3,15480.672776,
-14.0,3,15480.967347,
-14.0,3,15481.250008,
-14.0,3,15481.523612,
-14.0,3,15481.779705,
-14.0,3,15482.072153,
-14.0,3,15482.331897,
-14.0,3,15482.617093,
-14.0,3,15482.901833,
-14.0,3,15483.190019,
-14.0,3,15483.473582,
-14.0,3,15483.744894,
-14.0,3,15484.039593,
-14.0,3,15484.327945,
-14.0,3,15484.593676,
-14.0,3,15484.866412,
-14.0,3,15485.154759,
-14.0,3,15485.436223,
-14.0,3,15485.725773,
-14.0,3,15486.01112,
-14.0,3,15486.314029,
-14.0,3,15486.568924,
-14.0,3,15486.833768,
-14.0,3,15487.114842,
-14.0,3,15487.390202,
-14.0,3,15487.67732,
-14.0,3,15487.968107,
-14.0,3,15488.25115,
-14.0,3,15488.517255,
-14.0,3,15488.779858,
-14.0,3,15489.339451,
-14.0,3,15489.622323,
-14.0,3,15489.87514,
-14.0,3,15490.171484,
-14.0,3,15490.456848,
-16.0,4,15490.776608,
-14.0,3,15491.060461,
-14.0,3,15491.347703,
-14.0,3,15491.625764,
-14.0,3,15491.905453,
-14.0,3,15492.183721,
-14.0,3,15492.477823,
-14.0,3,15492.758343,
-14.0,3,15493.044786,
-14.0,3,15493.311753,
-14.0,3,15493.583195,
-14.0,3,15493.869922,
-14.0,3,15494.139807,
-14.0,3,15494.420362,
-14.0,3,15494.706304,
-14.0,3,15494.994245,
-14.0,3,15495.271372,
-14.0,3,15495.559879,
-14.0,3,15495.833882,
-14.0,3,15496.084764,
-14.0,3,15496.358439,
-14.0,3,15496.647753,
-14.0,3,15496.923301,
-14.0,3,15497.187022,
-14.0,3,15497.463081,
-14.0,3,15497.744258,
-14.0,3,15498.028408,
-14.0,3,15498.294916,
-14.0,3,15498.565673,
-14.0,3,15498.836481,
-14.0,3,15499.194385,
-14.0,3,15499.492851,
-14.0,3,15499.781502,
-14.0,3,15500.039917,
-14.0,3,15500.318629,
-8.964388,5,15500.647815,
-14.0,3,15500.937184,
-14.0,3,15501.196584,
-14.0,3,15501.476012,
-14.0,3,15501.759024,
-14.0,3,15502.037765,
-14.0,3,15502.305079,
-14.0,3,15502.593184,
-14.0,3,15502.857812,
-14.0,3,15503.140222,
-14.0,3,15503.715867,
-14.0,3,15504.005614,
-14.0,3,15504.283736,
-14.0,3,15504.570844,
-14.0,3,15504.853784,
-14.0,3,15505.14594,
-14.0,3,15505.444616,
-14.0,3,15505.717968,
-14.0,3,15505.965266,
-14.0,3,15506.242037,
-14.0,3,15506.521799,
-14.0,3,15506.820888,
-14.0,3,15507.101813,
-14.0,3,15507.361602,
-14.0,3,15507.643149,
-14.0,3,15507.934427,
-14.0,3,15508.218028,
-14.0,3,15508.495044,
-14.0,3,15508.780826,
-14.0,3,15509.062582,
-14.0,3,15509.347427,
-14.0,3,15509.619138,
-14.0,3,15509.89004,
-14.0,3,15510.15428-16.786337,49,16169.673782,
-16.26211,13,16170.61766,
-17.37322,22,16171.789413,
-218.3376,52,16173.905083,
-17.37322,16,16174.908222,
-107.048416,61,16177.214668,
-78.45087,39,16178.943261,
-38.964386,15,16180.054102,
-4.335471,22,16181.3682,
-101.44658,20,16182.571131,
-122.67094,45,16184.505539,
-41.29772,14,16185.537329,
-28.408833,11,16186.504037,
-142.89316,62,16191.092813,
-41.92664,9,16191.938014,
-19.446583,14,16192.956357,
-19.446583,10,16193.794358,
-201.97078,53,16195.888558,
-95.12181,76,16198.596891,
-162.81766,31,16200.010656,
-138.89102,33,16201.479818,
-8.410971,14,16202.460002,
-110.22864,49,16204.391738,
-107.926636,14,16205.311211,
-6.4109707,24,16206.575907,
-19.37322,16,16207.64761,
-19.446583,12,16208.502453,
-48.335472,18,16209.546477,
-44.482193,9,16210.387678,
-79.63533,56,16214.402926,
-15.150999,20,16215.52369,
-124.11537,37,16217.110317,
-34.482193,8,16217.924455,
-15.37322,22,16219.160577,
-7.928776,14,16220.169096,
-115.07978,57,16222.405623,
-84.34616,57,16224.636094,
-170.7443,34,16226.117629,
-107.926636,15,16227.151679,
-6.3376102,18,16228.2536,
-81.44658,23,16229.450699,
-5.9287763,17,16230.517534,
-17.37322,15,16231.503641,
2.031333,27,16234.771651,
-117.41312,49,16236.75476,
4.364666,37,16238.423846,
-99.22649,37,16240.089538,
-19.446583,10,16240.96076,
-7.928776,17,16241.969278,
-28.408833,11,16243.193902,
-6.4109697,21,16244.317456,
-80.26424,39,16245.957637,
-5.928776,12,16246.805263,
-16.039888,20,16247.88709,
-7.299859,15,16248.874131,
-270.33545,44,16250.659752,
-183.96866,56,16252.82708,
-41.48861,28,16254.236328,
-31.371084,9,16255.027906,
-142.7863,47,16258.880446,
-113.60185,74,16261.627301,
6.178053,40,16263.413926,
-82.45087,31,16264.844948,
-83.15313,38,16266.521601,
-21.446583,11,16267.448775,
-5.928776,13,16268.388015,
-87.37322,25,16269.694015,
-19.446583,10,16270.565533,
-84.93091,39,16272.289604,
-41.926636,9,16273.133282,
-27.37322,48,16275.083624,
-189.63318,35,16980.991097,
-189.63318,35,16982.599866,
-190.18874,34,16984.085755,
-78.48219,10,16984.933404,
-190.18874,34,16986.454404,
-58.482193,8,16987.293007,
-114.335464,20,16988.419917,
-157.70868,46,16990.303709,
-189.63318,35,16991.931338,
-180.18874,33,16993.482474,
-190.18874,34,16994.95946,
-58.482193,8,16995.745877,
-189.63318,35,16997.245439,
-77.926636,11,16998.111289,
-243.41309,49,17000.074812,
-133.7799,23,17003.899293,
-34.482193,8,17004.733943,
-114.335464,20,17005.864002,
-44.482193,9,17006.647831,
-77.926636,11,17007.579244,
-114.335464,20,17008.652619,
-157.70868,46,17010.534585,
