#{"t_start": 1663083818.9550903, "env_id": null}
r,l,t,is_success
-14.0,3,8027.333718,
-14.0,3,8028.468895,
-14.0,3,8028.746659,
-14.0,3,8029.024657,
-14.0,3,8029.286638,
-14.0,3,8029.559251,
-12.888889,4,8029.806758,
-14.0,3,8030.070303,
-14.0,3,8030.325859,
-8.964388,5,8030.625777,
-14.0,3,8030.892252,
-14.0,3,8031.165443,
-8.964388,5,8031.474451,
-14.0,3,8031.763048,
-14.0,3,8032.040735,
-14.0,3,8032.31412,
-14.0,3,8032.589751,
-14.0,3,8032.858622,
-14.0,3,8033.114353,
-14.0,3,8033.38888,
-14.0,3,8033.662001,
-8.964388,5,8033.981444,
-14.0,3,8034.237049,
-14.0,3,8034.514522,
-14.0,3,8034.784538,
-8.964388,5,8035.071374,
-8.964388,5,8035.388771,
-14.0,3,8035.666684,
-14.0,3,8035.949836,
-14.0,3,8036.217617,
-14.0,3,8036.49135,
-14.0,3,8037.026352,
-14.0,3,8037.315881,
-14.0,3,8037.595701,
-14.0,3,8037.875699,
-14.0,3,8038.161531,
-12.888889,4,8038.428889,
-23.371082,8,8038.797834,
-14.0,3,8039.066236,
-14.0,3,8039.34533,
-14.0,3,8039.63222,
-8.964388,5,8039.9493,
-14.0,3,8040.2027,
-14.0,3,8040.485061,
-14.0,3,8040.75457,
-14.0,3,8041.030949,
-14.0,3,8041.29615,
-14.0,3,8041.551399,
-8.964388,5,8041.864697,
-14.0,3,8042.141157,
-14.0,3,8042.406956,
-14.0,3,8042.69356,
-14.0,3,8042.945851,
-14.0,3,8043.216779,
-14.0,3,8043.48925,
-14.0,3,8043.75161,
-14.0,3,8044.021732,
-14.0,3,8044.28038,
-14.0,3,8044.543685,
-14.0,3,8044.815556,
-14.0,3,8045.096879,
-14.0,3,8045.376322,
-14.0,3,8045.632443,
-14.0,3,8045.906215,
-14.0,3,8046.164147,
-14.0,3,8046.428877,
-14.0,3,8046.70149,
-14.0,3,8046.967852,
-14.0,3,8047.247931,
-14.0,3,8047.509058,
-14.0,3,8047.776582,
-14.0,3,8048.049273,
-14.0,3,8048.312256,
-14.0,3,8048.570008,
-14.0,3,8048.831106,
-14.0,3,8049.102281,
-14.0,3,8049.378429,
-14.0,3,8049.629092,
-14.0,3,8049.889817,
-14.0,3,8050.146446,
-14.0,3,8050.42002,
-14.0,3,8050.915286,
-14.0,3,8051.203373,
-14.0,3,8051.471996,
-14.0,3,8051.747937,
-14.0,3,8052.011939,
-12.888889,4,8052.300987,
-14.0,3,8052.557219,
-14.0,3,8052.8222,
-14.0,3,8053.099756,
-14.0,3,8053.347755,
-14.0,3,8053.617532,
-14.0,3,8053.88816,
-14.0,3,8054.162311,
-14.0,3,8054.418298,
-14.0,3,8054.678319,
-14.0,3,8054.945801,
-14.0,3,8055.197179,
-14.0,3,8055.477093,
-14.0,3,8055.714312,
-14.0,3,8055.943049,
-14.0,3,8056.21922,
-14.0,3,8056.492095,
-14.0,3,8056.769418,
-14.0,3,8057.017717,
-14.0,3,8057.289028,
-14.0,3,8057.5504,
-14.0,3,8057.821758,
-14.0,3,8058.082789,
-14.0,3,8058.346178,
-14.0,3,8058.638102,
-14.0,3,8058.9689,
-14.0,3,8059.254663,
-14.0,3,8059.536536,
-14.0,3,8059.814729,
-14.0,3,8060.071534,
-14.0,3,8060.346348,
-8.964388,5,8060.675447,
-14.0,3,8060.958051,
-14.0,3,8061.224145,
-14.0,3,8061.498738,
-14.0,3,8061.806074,
-8.964388,5,8062.131321,
-14.0,3,8062.404626,
-14.0,3,8062.677272,
-14.0,3,8062.953431,
-14.0,3,8063.205242,
-14.0,3,8063.479562,
-14.0,3,8063.754807,
-14.0,3,8064.037963,
-14.0,3,8064.31594,
-14.0,3,8064.830643,
-14.0,3,8065.08933,
-12.888889,4,8065.383285,
-14.0,3,8065.62838,
-14.0,3,8065.876947,
-14.0,3,8066.164038,
-14.0,3,8066.424042,
-14.0,3,8066.670388,
-14.0,3,8066.951809,
-14.0,3,8067.23359,
-8.964388,5,8067.527675,
-4.817664,9,8067.906006,
-14.0,3,8068.186361,
-14.0,3,8068.46395,
-8.964388,5,8068.763755,
-14.0,3,8069.056074,
-8.964388,5,8069.377347,
-8.964388,5,8069.692668,
-14.0,3,8069.973815,
-14.0,3,8070.237947,
-14.0,3,8070.482502,
-14.0,3,8070.750525,
-14.0,3,8071.020922,
-14.0,3,8071.32021,
-14.0,3,8072.504996,
-14.0,3,8072.78945,
-14.0,3,8073.099029,
-14.0,3,8073.367577,
-14.0,3,8073.658384,
-14.0,3,8073.957285,
-8.964388,5,8074.287376,
-14.0,3,8074.579453,
-14.0,3,8074.871439,
-14.0,3,8075.150183,
-14.0,3,8075.434454,
-12.888889,4,8075.747581,
-14.0,3,8076.046164,
-14.0,3,8076.324281,
-14.0,3,8076.608261,
-14.0,3,8076.880461,
-14.0,3,8077.175932,
-14.0,3,8077.473138,
-14.0,3,8077.740284,
-14.0,3,8078.039814,
-14.0,3,8078.330071,
-14.0,3,8078.636773,
-14.0,3,8078.946392,
-14.0,3,8079.254153,
-14.0,3,8079.538019,
-14.0,3,8079.815031,
-14.0,3,8080.373904,
-14.0,3,8080.707803,
-8.964388,5,8081.035351,
-14.0,3,8081.320876,
-14.0,3,8081.582845,
-8.964388,5,8081.893274,
-14.0,3,8082.185184,
-14.0,3,8082.468486,
-8.964388,5,8082.775304,
-14.0,3,8083.04895,
-14.0,3,8083.302642,
-14.0,3,8083.559629,
-14.0,3,8083.828928,
-14.0,3,8084.107779,
-14.0,3,8084.378675,
-14.0,3,8084.652004,
-14.0,3,8084.900556,
-14.0,3,8085.174668,
-8.964388,5,8085.464533,
-14.0,3,8085.740695,
-14.0,3,8086.029758,
-14.0,3,8086.294625,
-14.0,3,8086.576667,
-14.0,3,8086.851403,
-14.0,3,8087.129049,
-14.0,3,8087.40101,
-14.0,3,8087.67049,
-14.0,3,8087.923373,
-12.888889,4,8088.236825,
-22.964388,8,8088.619089,
-14.0,3,8088.896563,
-14.0,3,8089.16848,
-14.0,3,8089.443212,
-8.964388,5,8089.757629,
-14.0,3,8090.019877,
-14.0,3,8090.296771,
-14.0,3,8090.584841,
-14.0,3,8090.837934,
-14.0,3,8091.101055,
-14.0,3,8091.362546,
-14.0,3,8091.624034,
-14.0,3,8091.914382,
-14.0,3,8092.182136,
-14.0,3,8092.435937,
-14.0,3,8092.719639,
-14.0,3,8092.983816,
-14.0,3,8093.261642,
-14.0,3,8093.537194,
-14.0,3,8093.801935,
-14.0,3,8094.07023,
-14.0,3,8094.602801,
-14.0,3,8094.877387,
-14.0,3,8095.143291,
-14.0,3,8095.419209,
-14.0,3,8095.679626,
-14.0,3,8095.954141,
-8.964388,5,8096.254129,
-8.964388,5,8096.566932,
-14.0,3,8096.846768,
-22.482193,6,8097.156143,
-14.0,3,8097.436333,
-14.0,3,8097.715873,
-14.0,3,8097.988503,
-14.0,3,8098.248886,
-14.0,3,8098.508217,
-14.0,3,8098.771115,
-14.0,3,8099.031923,
-14.0,3,8099.298449,
-14.0,3,8099.546119,
-14.0,3,8099.802856,
-14.0,3,8100.067616,
-14.0,3,8100.329087,
-14.0,3,8100.602359,
-14.0,3,8100.882403,
-14.0,3,8101.14931,
-14.0,3,8101.424267,
-14.0,3,8101.704624,
-14.0,3,8101.984209,
-14.0,3,8102.251313,
-14.0,3,8102.532662,
-14.0,3,8102.823882,
-14.0,3,8103.160022,
-14.0,3,8103.41331,
-12.888889,4,8103.720393,
-14.0,3,8105.17842,
-14.0,3,8105.43917,
-14.0,3,8105.724786,
-14.0,3,8105.994501,
-14.0,3,8106.242104,
-8.964388,5,8106.559766,
-11.704416,8,8106.933296,
-12.888889,4,8107.26599,
-14.0,3,8107.558352,
-12.888889,4,8107.844645,
-14.0,3,8108.108057,
-14.0,3,8108.35577,
-12.888889,4,8108.658628,
-14.0,3,8108.905648,
-14.0,3,8109.140174,
-10.964388,6,8109.463637,
-14.0,3,8109.958169,
-14.0,3,8110.245494,
-8.964388,5,8110.558514,
-14.0,3,8110.827984,
-14.0,3,8111.102406,
-14.0,3,8111.376746,
-8.964388,5,8111.692302,
-14.0,3,8111.960069,
-14.0,3,8112.224426,
-14.0,3,8112.512077,
-22.482193,6,8112.840041,
-12.888889,4,8113.106643,
-8.964388,5,8113.404891,
-14.0,3,8113.677846,
-8.964388,5,8114.001658,
-14.0,3,8114.240437,
-8.964388,5,8114.502784,
-12.888889,4,8114.781275,
-14.0,3,8115.063048,
-14.0,3,8115.337259,
-8.964388,5,8115.660204,
-14.0,3,8115.924115,
-8.964388,5,8116.236373,
-8.964388,5,8116.539652,
-12.888889,4,8117.699868,
-9.853276,7,8118.034361,
-12.888889,4,8118.320717,
-14.0,3,8118.579957,
-14.0,3,8118.859668,
-14.0,3,8119.136413,
-14.0,3,8119.422477,
-14.0,3,8119.708395,
-14.0,3,8119.992765,
-14.0,3,8120.278775,
-14.0,3,8120.556883,
-14.0,3,8120.83199,
-14.0,3,8121.110497,
-14.0,3,8121.404909,
-14.0,3,8121.647325,
-14.0,3,8121.911719,
-12.888889,4,8122.213043,
-14.0,3,8122.493622,
-14.0,3,8122.774861,
-14.0,3,8123.04196,
-14.0,3,8123.313038,
-12.888889,4,8123.587619,
-17.777779,8,8123.942752,
-9.853276,7,8124.288993,
-14.0,3,8124.570143,
-14.0,3,8124.860483,
-22.482193,6,8125.434032,
-14.0,3,8125.708691,
-14.0,3,8125.976527,
-12.888889,4,8-3.7799158,7,9589.505113,
-91.89531,29,9590.968795,
-245.52849,61,9593.574506,
0.1780529,22,9594.917345,
-121.895294,34,9596.667482,
-10.710836,25,9598.070308,
-78.48219,10,9600.116929,
-63.601864,35,9602.038782,
-79.74859,33,9603.769455,
-28.042028,19,9604.935971,
-129.82195,37,9606.827227,
-66.40883,11,9607.919821,
-136.5641,43,9609.921221,
-81.926636,13,9611.93032,
-39.200066,169,9617.879246,
-102.2621,21,9619.157851,
-59.22436,16,9621.222184,
-24.335472,9,9622.176913,
-24.335472,9,9623.270405,
-121.895294,35,9624.998851,
-46.01069,46,9627.083795,
-72.48219,11,9628.213092,
-9.528503,35,9629.947387,
-121.895294,35,9632.551297,
-109.308365,53,9635.014282,
1.55128,15,9636.162374,
-76.40883,12,9637.147782,
-52.115387,20,9638.541099,
-73.968666,25,9640.021029,
-92.48219,13,9640.982059,
-28.482193,5,9641.892595,
-72.2621,18,9643.09417,
-81.926636,13,9645.031396,
-206.86821,79,9648.106109,
-5.853277,5,9648.945761,
-46.408833,9,9649.910653,
-16.408833,6,9650.754394,
-177.6752,51,9652.95012,
-90.18874,22,9654.214576,
-68.48219,9,9656.147991,
-0.74430466,10,9657.133178,
-136.04202,31,9658.627758,
-83.381744,53,9660.87067,
-44.335472,11,9661.814923,
-171.8953,41,9663.591592,
-1.7065544,9,9667.13994,
-66.40883,11,9668.173102,
-21.528503,43,9670.077844,
-46.408833,9,9670.989038,
-58.482193,8,9672.116671,
-42.262108,13,9673.233063,
-68.48219,9,9674.142693,
-120.40883,18,9675.44428,
-43.821945,28,9677.079481,
-74.33547,14,9678.328945,
-8.8910265,8,9679.156587,
-234.41739,59,9682.481484,
-14.0,3,9683.329505,
-68.11539,21,9684.638829,
-14.0,3,9685.478844,
-37.29772,10,9686.455981,
-112.48219,15,9687.574484,
-141.74858,42,9689.542147,
-98.11539,25,9690.901998,
19.9893,30,9693.366205,
-173.60187,46,9695.36179,
-26.408833,7,9696.23633,
-120.48219,15,9697.363935,
-194.15527,47,9699.510611,
-58.482193,8,9700.277623,
-77.77992,17,9701.532948,
-147.74857,41,9704.353655,
-39.455143,37,9706.061808,
-112.784195,33,9707.665131,
-524.57477,118,9711.947553,
-33.22436,15,9713.976171,
-81.926636,13,9715.005795,
-20.910278,69,9718.283226,
-22.197311,44,9720.453251,
-4.522084,15,9721.569809,
4.9558296,27,9722.98051,
-2.4487238,17,9725.038616,
3.4757767,17,9726.248224,
-134.41739,47,9728.283558,
-30.18875,14,9729.4298,
-14.0,3,9730.162183,
-43.836903,82,9733.220422,
36.649548,49,9736.316743,
-0.6709423,13,9737.357412,
-98.40883,15,9738.482884,
-123.55769,28,9740.103697,
-14.0,3,9740.755122,
-0.44872284,16,9741.875165,
-2.5954447,11,9742.873596,
11.029188,27,9744.346064,
-14.0,3,9745.374281,
-25.308422,40,9747.201071,
-63.89531,27,9749.533725,
-153.45514,50,9751.727308,
132.02429,141,9757.795185,
-227.30627,61,9760.317517,
5.0413246,108,9764.130979,
-8.8910265,8,9765.114568,
-102.333336,22,9767.488511,
-14.0,3,9768.232913,
52.865387,76,9771.184189,
6.691578,40,9773.143399,
11.802689,39,9775.103662,
-7.5576944,12,9776.116454,
15.9893,32,9778.636075,
8.582603,42,9780.566319,
-36.94161,55,9782.869967,
-8.8910265,8,9783.792155,
32.502823,45,9785.839246,
-3.5598345,16,9787.054569,
-4.817665,9,9788.971929,
-16.88889,6,9789.820673,
27.762794,49,9791.909992,
-12.94162,53,9794.189681,
66.34118,92,9797.664048,
-109.308426,50,9800.938792,
-124.48219,17,9802.335634,
-16.519947,15,9803.465642,
-32.939484,49,9805.572654,
-15.335475,19,9806.830321,
45.82977,75,9810.737806,
1.2784615,55,9813.010713,
63.378937,92,9816.53038,
105.58837,124,9821.851765,
-149.48647,33,9824.164771,
-10.964388,6,9825.017215,
-7.779916,9,9825.978107,
11.842579,28,9827.449426,
36.722904,52,9830.788551,
-11.631056,11,9831.846339,
7.695858,24,9833.268421,
-8.964388,5,9834.176402,
3.4757767,17,9835.431714,
3.549137,20,9836.684781,
11.842579,28,9838.121481,
7.695858,24,9839.496408,
-4.7443047,12,9840.540368,
16.544857,34,9843.223142,
-8.964388,5,9844.09141,
7.6224976,21,9845.659877,
157.60695,172,9853.133246,
-4.817665,9,9854.154007,
3.549137,20,9855.368724,
-4.817665,9,9856.326187,
3.4757767,17,9857.572511,
-8.964388,5,9858.455319,
30.72504,49,9860.555212,
-1.5598335,15,9861.785346,
3.4757767,17,9863.000036,
-10.964388,6,9863.974395,
-8.964388,5,9864.79191,
-8.964388,5,9865.575223,
94.7771,108,9870.592096,
-0.6709442,13,9871.630837,
-8.964388,5,9872.402622,
-8.8910265,8,9873.283268,
4.660248,21,9874.466004,
7.695858,24,9875.794579,
-8.964388,5,9876.730522,
86.41028,97,9881.266948,
-8.8910265,8,9882.122931,
-4.817665,9,9882.986782,
-4.7443047,12,9883.996578,
7.695858,24,9885.249939,
3.5491352,20,9886.485162,
-0.6709442,13,9887.52909,
-10.964388,6,9888.475052,
15.9893,32,9891.059926,
-4.817665,9,9891.898744,
-8.964388,5,9892.714863,
57.38318,69,9895.507079,
-4.817665,9,9896.416036,
-8.964388,5,9897.206563,
15.9893,32,9898.885789,
-12.815528,7,9899.689032,
161.12477,174,9906.449198,
-4.817665,9,9907.366456,
-4.7443047,12,9908.334595,
-10.964388,6,9909.108926,
24.282742,40,9910.927545,
-0.6709442,13,9912.018671,
-8.964388,5,9912.797889,
7.695858,24,9915.099303,
-0.6709442,13,9916.28754,
-10.964388,6,9917.188666,
20.13602,36,9918.836372,
3.4757767,17,9919.963497,
-10.446585,15,9921.075777,
-3.7799158,7,9921.879687,
20.13602,36,9923.517809,
-8.8910265,8,9924.628352,
-10.964388,6,9925.666826,
32.576183,48,9928.887719,
15.915939,29,9930.456026,
-8.8910265,8,9931.421821,
-8.964388,5,9932.345304,
-8.964388,5,9933.206064,
-8.964388,5,9934.084185,
-11.631056,11,9934.974461,
11.842579,28,9936.40639,
3.549137,20,9937.678866,
-0.5975838,16,9938.814821,
-7.7065554,12,9939.874137,
-0.6709442,13,9941.827273,
-4.7443047,12,9942.825966,
-3.633195,13,9943.828644,
7.695858,24,9945.130677,
-8.8910265,8,9946.24162,
-8.8910265,8,9947.193439,
36.722904,52,9949.612425,
-8.964388,5,9950.536158,
-8.964388,5,9951.509613,
-14.0,3,9952.272332,
5.9180775,28,9953.77131,
-11.631056,11,9954.695654,
7.695858,24,9956.923023,
7.69585-69.633194,19,10120.237839,
-78.33547,16,10121.201317,
-72.48219,11,10122.051235,
-86.33547,20,10123.187766,
-100.40883,16,10124.169365,
-95.23503,57,10126.331486,
-127.85327,24,10127.540019,
-140.18875,29,10128.851279,
-120.40883,18,10129.941406,
-129.55983,34,10132.453742,
-302.75067,78,10135.233783,
-273.93518,67,10137.769053,
-100.40883,16,10138.831835,
-130.1239,65,10142.351151,
16.544857,33,10143.893798,
-108.48219,17,10144.952539,
-81.926636,13,10145.868132,
-134.18875,26,10147.260655,
-90.18875,20,10148.344358,
-122.48219,16,10149.317146,
-54.188747,18,10150.413013,
-81.926636,13,10151.381446,
-184.18875,31,10152.755722,
-58.335472,14,10153.717703,
-143.4131,35,10156.245453,
-161.55983,34,10157.980476,
-98.33547,18,10159.009842,
-102.48219,14,10159.977446,
-207.74857,49,10161.886809,
-162.19727,62,10164.188696,
-328.9687,71,10167.700787,
-82.48219,12,10168.560049,
-49.895294,30,10169.917644,
-62.335472,16,10170.896875,
-68.48219,9,10171.683446,
24.838306,41,10173.412841,
-100.08403,46,10175.28455,
-79.9373,50,10178.151346,
-112.18875,23,10179.317019,
-82.48219,12,10180.239536,
-130.40883,19,10181.390073,
-71.70655,17,10182.42714,
-65.455124,50,10184.350221,
-81.926636,13,10185.276946,
-44.482193,9,10186.108464,
-141.45511,57,10188.26352,
-128.4822,19,10190.384954,
-1.7065544,9,10191.225379,
-134.93091,33,10192.713089,
-102.40883,17,10193.707461,
-112.48219,15,10194.702729,
-100.40883,16,10195.719953,
-495.6524,153,10201.623291,
-81.926636,13,10202.590636,
-79.926636,12,10203.540085,
-267.23288,70,10206.105669,
-54.262108,15,10207.116576,
-156.34401,58,10209.308341,
-75.8953,31,10210.686198,
-153.71722,66,10214.02951,
-114.11539,27,10215.324818,
-52.408833,12,10216.197889,
-39.38176,45,10217.970816,
-112.48219,15,10218.911877,
-122.48219,16,10219.858961,
-62.408833,13,10220.746288,
-127.85327,24,10221.946726,
-7.570528,51,10225.486343,
4.1046925,21,10226.627082,
-178.11539,35,10228.12979,
-78.33547,16,10229.115577,
-150.04202,32,10230.588168,
-3.455143,35,10232.17698,
78.74574,93,10236.483721,
67.75,79,10239.358425,
-68.23929,64,10241.976891,
16.544857,33,10243.542255,
33.13174,49,10246.54255,
47.089718,62,10248.933321,
23.17377,33,10250.335174,
-11.64389,50,10252.308097,
-11.235054,49,10254.276224,
-3.7799158,7,10255.073387,
-1.7065544,9,10255.890093,
42.94299,58,10259.2.4401684,13,11925.704127,
-28.482193,5,11926.491916,
-17.92664,5,11927.250129,
173.56494,184,11933.459342,
161.12476,172,11940.5431,
91.900406,185,11948.301583,
-12.26211,10,11949.291865,
41.364014,132,11953.849545,
144.53784,156,11960.502048,
-48.482193,7,11961.32556,
76.11682,90,11964.565301,
4.513527,15,11965.77856,
-1.7065544,9,11966.708278,
-102.48219,14,11967.746551,
-76.04203,23,11969.078504,
165.27145,176,11976.10857,
-3.7799158,7,11977.042546,
-58.482193,8,11978.082273,
-9.037749,2,11978.715642,
156.97803,168,11985.430166,
156.97803,168,11991.468093,
0.36680698,11,11992.56984,
76.26355,96,11997.430754,
107.71166,196,12003.703582,
100.997185,114,12009.049964,
70.391106,160,12015.926183,
28.429462,44,12019.242143,
-9.779916,10,12020.254952,
-68.48219,9,12021.28248,
-3.7799158,7,12022.0851,
53.309814,68,12024.96745,
-28.482193,5,12025.758824,
-112.48219,15,12026.986018,
40.869625,56,12029.435351,
28.429462,44,12032.597778,
70.39111,160,12038.499373,
103.07056,116,12043.810048,
30.502823,46,12045.95483,
53.3098,68,12048.889104,
98.92383,112,12053.302308,
61.60327,76,12057.356439,
74.04346,88,12060.870907,
-77.926636,11,12061.912594,
119.65747,132,12067.953027,
49.163082,64,12070.70932,
-104.48219,15,12071.815532,
-100.48219,13,12072.88559,
156.97803,168,12080.251821,
-28.482193,5,12081.202695,
0.36680698,11,12082.228923,
69.89673,84,12085.515956,
127.95093,140,12092.196362,
69.89673,84,12095.438471,
-102.48219,14,12096.518536,
-116.48219,17,12097.643455,
-110.48219,19,12098.908216,
-108.48219,17,12100.041534,
-28.482193,5,12100.873906,
43.97377,194,12108.501788,
169.41821,180,12117.233042,
161.12476,172,12123.221403,
119.58411,129,12129.499122,
171.49158,182,12136.288374,
119.58411,129,12142.24896,
74.04346,88,12145.712477,
173.49158,182,12153.66771,
169.41821,180,12159.659348,
169.41821,180,12166.957068,
169.41821,180,12174.603839,
173.49158,181,12181.039806,
173.49158,181,12188.884802,
169.41821,180,12197.23792,
1.3290558,12,12198.130212,
169.41821,180,12204.195887,
169.41821,180,12211.564941,
169.41821,180,12217.752852,
169.41821,180,12225.555264,
171.49158,182,12233.016003,
161.12476,172,12239.015756,
156.97803,168,12246.013168,
169.41821,180,12251.862267,
173.49158,181,12259.277029,
173.49158,181,12266.448792,
169.41821,180,12272.181036,
50.12747,59,12276.8245,
173.49158,181,12286.142677,
173.49158,181,12294.103812,
171.49158,182,12300.355513,
173.49158,181,12308.018101,
171.49156,182,12314.108247,
169.41821,180,12321.586144,
171.49158,182,12329.033953,
169.41821,180,12335.357041,
119.82704,180,12342.979284,
171.49158,182,1-3.7799158,7,12315.20064,
57.309814,66,12161.12476,172,14081.966139,
0.6915779,39,14083.900048,
177.6383,188,14092.600149,
167.64043,186,14099.535607,
86.48364,100,14104.881924,
172.60269,183,14111.425093,
137.9004,182,14119.163804,
135.9004,183,14125.205208,
136.3826,181,14132.991158,
172.45383,186,14139.577199,
173.56494,184,14147.457502,
156.97803,168,14153.40493,
10.733608,21,14154.609564,
173.7138,189,14163.852089,
171.49158,186,14170.207492,
173.56494,187,14177.778098,
180.34056,198,14183.987642,
62.674515,93,14188.969101,
171.49158,183,14195.642022,
169.41821,185,14203.534647,
-3.7799158,7,14204.431366,
-41.926636,9,14205.306329,
176.52719,187,14211.761272,
157.75368,177,14219.456222,
77.772835,124,14224.37456,
171.49158,187,14232.408299,
-152.18875,27,14233.818541,
169.97377,185,14240.593834,
-60.482193,9,14241.584308,
91.16676,163,14249.256337,
152.90466,170,14254.998436,
-90.40883,15,14256.082998,
111.99293,129,14262.290812,
-17.92664,5,14263.186333,
-48.482193,7,14264.2122,
0.36680603,11,14265.244707,
169.97377,185,14271.660469,
172.60269,185,14279.477906,
110.0663,128,14288.053551,
171.49158,186,14294.381666,
171.49158,185,14302.342074,
171.49158,182,14308.625262,
-24.354725,71,14311.526903,
171.49158,187,14319.425319,
173.49158,186,14325.696558,
159.05139,175,14335.693372,
0.36680603,11,14336.729111,
169.41821,187,14342.941717,
173.49158,190,14351.039468,
-10.519945,12,14352.091519,
158.79143,180,14358.144046,
169.41821,194,14366.023026,
169.41821,189,14372.180099,
176.19383,196,14380.145845,
-8.964388,5,14380.981567,
173.49158,193,14387.644653,
-12.888889,4,14388.455097,
169.41821,185,14396.528253,
148.68246,187,14403.648689,
165.27148,188,14413.63357,
-14.0,3,14414.481504,
156.90466,183,14422.579275,
169.41821,233,14430.628045,
111.35979,178,14438.309561,
148.98016,182,14445.063742,
-8.964388,5,14445.818181,
156.97803,188,14453.682042,
169.41821,239,14461.518961,
144.46448,159,14468.65348,
152.75793,167,14474.112409,
144.53784,165,14481.350317,
161.12476,189,14487.332269,
-14.0,3,16795.362652,
-14.0,3,16796.143102,
-14.0,3,16796.903551,
-14.0,3,16797.691764,
-14.0,3,16798.455153,
-14.0,3,16799.132025,
-14.0,3,16799.862942,
-14.0,3,16800.575641,
-14.0,3,16801.323854,
-14.0,3,16802.07913,
-12.888889,4,16802.87925,
-14.0,3,16803.64849,
-14.0,3,16804.443042,
-14.0,3,16805.23008,
-8.964388,5,16806.003361,
-14.0,3,16806.9944,
-14.0,3,16807.672783,
-14.0,3,16808.504104,
-14.0,3,16809.320348,
-14.0,3,16810.003267,
-14.0,3,16810.572274,
-12.888889,4,16811.266323,
-14.0,3,16812.071185,
-14.0,3,16812.75577,
-14.0,3,16813.527297,
-14.0,3,16814.214557,
-14.0,3,16814.993029,
-14.0,3,16815.791702,
-14.0,3,16816.498259,
-14.0,3,16817.122527,
-12.888889,5,16817.981194,
-14.0,3,16818.763654,
-14.0,3,16819.427914,
-12.888889,4,16820.201761,
-14.0,3,16820.792508,
-12.815528,7,16821.604347,
-14.0,3,16822.306249,
-14.0,3,16823.036716,
-14.0,3,16823.887981,
-14.0,3,16824.577768,
-14.0,3,16825.32972,
-14.0,3,16826.167943,
-14.0,3,16826.858177,
-14.0,3,16827.583541,
-14.0,3,16828.494503,
-14.0,3,16829.195801,
-14.0,3,16829.891115,
-16.0,4,16830.753546,
-14.0,3,16831.487485,
-14.0,3,16832.113852,
-14.0,3,16832.926129,
-14.0,3,16833.593951,
-14.0,3,16834.295946,
-8.964388,5,16835.177325,
-14.0,3,16835.904876,
-14.0,3,16838.531729,
-14.0,3,16839.246591,
-14.0,3,16839.974152,
-14.0,3,16840.647121,
-14.0,3,16841.484004,
-14.0,3,16842.197901,
-14.0,3,16842.853499,
-14.0,3,16843.58897,
-14.0,3,16844.263267,
-14.0,3,16844.905824,
-14.0,3,16846.055269,
-14.0,3,16846.83619,
-14.0,3,16847.573503,
-14.0,3,16848.32805,
-14.0,3,16849.086759,
-14.0,3,16849.920377,
-14.0,3,16850.834065,
-14.0,3,16851.520078,
-14.0,3,16852.316031,
-14.0,3,16853.283757,
-14.0,3,16854.14598,
-14.0,3,16854.83142,
-14.0,3,16855.565096,
-14.0,3,16856.421735,
-14.0,3,16857.368101,
-14.0,3,16858.165914,
-14.0,3,16858.977879,
-14.0,3,16859.837786,
-14.0,3,16860.528978,
-14.0,3,16861.469683,
-14.0,3,16862.208122,
-14.0,3,16863.094789,
-14.0,3,16863.887293,
-14.0,3,16864.694631,
-14.0,3,16865.375485,
-14.0,3,16866.118583,
-14.0,3,16866.990755,
-14.0,3,16867.900988,
-14.0,3,16868.683838,
-14.0,3,16869.392088,
-8.964388,5,16870.301497,
-14.0,3,16871.104814,
-14.0,3,16871.961684,
-14.0,3,16872.745574,
-14.0,3,16873.481396,
-14.0,4,16874.303136,
-14.0,3,16875.093531,
-14.0,3,16875.997643,
-14.0,3,16876.779766,
-14.0,3,16877.692913,
-14.0,3,16878.506365,
-14.0,3,16879.260478,
-14.0,3,16880.071213,
-14.0,3,16880.79796,
-14.0,3,16881.599549,
-14.0,3,16882.322341,
-14.0,3,16883.097083,
-14.0,3,16883.844389,
-14.0,3,16886.369239,
-14.0,3,16887.208627,
-14.0,3,16888.394752,
-14.0,3,16889.223066,
-12.888889,4,16889.995664,
-14.0,3,16890.862362,
-14.0,3,16891.656016,
-14.0,3,16892.39358,
-14.0,3,16893.276418,
-14.0,3,16894.0986,
-14.0,3,16895.076589,
-14.0,3,16895.737417,
-14.0,4,16896.521046,
-14.0,3,16897.156861,
-14.0,3,16897.988004,
-14.0,3,16898.658031,
-14.0,3,16899.45195,
-14.0,4,16900.201726,
-14.0,3,16900.989918,
-14.0,3,16901.728062,
-14.0,3,16902.359875,
-12.815528,7,16903.123863,
-14.0,3,16903.863542,
-14.0,3,16904.505054,
-14.0,3,16905.195069,
-14.0,3,16905.978909,
-14.0,3,16906.758178,
-14.0,3,16907.523309,
-14.0,3,-502.7215,122,18251.741874,
